year,doi,siam_url,corresponding_author,orcid,institution,title
2024,10.1137/23m1552772,https://epubs.siam.org/doi/10.1137/23m1552772,Zhifang Liu,0000-0001-7753-7234,Tianjin Normal University,A Fast Minimization Algorithm for the Euler Elastica Model Based on a Bilinear Decomposition
2024,10.1137/22m1484377,https://epubs.siam.org/doi/10.1137/22m1484377,Shao-Bo Lin,0000-0001-5122-9153,Xi'an Jiaotong University,Sketching with Spherical Designs for Noisy Data Fitting on Spheres
2024,10.1137/23m1560574,https://epubs.siam.org/doi/10.1137/23m1560574,Jeahan Jung,,Pohang University of Science and Technology,Bayesian Deep Learning Framework for Uncertainty Quantification in Stochastic Partial Differential Equations
2024,10.1137/23m1551201,https://epubs.siam.org/doi/10.1137/23m1551201,Tizian Wenzel,,University of Stuttgart,Data-Driven Kernel Designs for Optimized Greedy Schemes: A Machine Learning Perspective
2024,10.1137/23m1546221,https://epubs.siam.org/doi/10.1137/23m1546221,Lizhen Qin,,Nanjing University,A Numerical Domain Decomposition Method for Solving Elliptic Equations on Manifolds
2024,10.1137/23m155791x,https://epubs.siam.org/doi/10.1137/23m155791x,Björn Liljegren-Sailer,0000-0002-5267-7801,Johann Radon Institute for Computational and Applied Mathematics,Data-Driven and Low-Rank Implementations of Balanced Singular Perturbation Approximation
2024,10.1137/22m1534948,https://epubs.siam.org/doi/10.1137/22m1534948,Pierre F. J. Lermusiaux,0000-0002-1869-3883,Massachusetts Institute of Technology,Stable Rank-Adaptive Dynamically Orthogonal Runge–Kutta Schemes
2024,10.1137/22m1516294,https://epubs.siam.org/doi/10.1137/22m1516294,Haijian Yang,0000-0002-7380-0004,Hunan University,Nonlinearly Constrained Pressure Residual (NCPR) Algorithms for Fractured Reservoir Simulation
2024,10.1137/23m1551857,https://epubs.siam.org/doi/10.1137/23m1551857,Beiping Duan,0000-0002-9038-3644,Shenzhen University,New Artificial Tangential Motions for Parametric Finite Element Approximation of Surface Evolution
2024,10.1137/22m1537333,https://epubs.siam.org/doi/10.1137/22m1537333,Zhen Chen,0000-0002-9412-9774,ExxonMobil (United States),Learning the Dynamics for Unknown Hyperbolic Conservation Laws Using Deep Neural Networks
2024,10.1137/22m1535310,https://epubs.siam.org/doi/10.1137/22m1535310,Danimir T. Doncevic,,Forschungszentrum Jülich,A Recursively Recurrent Neural Network (R2N2) Architecture for Learning Iterative Algorithms
2024,10.1137/22m1541964,https://epubs.siam.org/doi/10.1137/22m1541964,Tony Lelièvre,0000-0002-3412-113X,École nationale des ponts et chaussées,Using Witten Laplacians to Locate Index-1 Saddle Points
2024,10.1137/23m1568545,https://epubs.siam.org/doi/10.1137/23m1568545,Bo Feng,0000-0001-7980-3567,China University of Mining and Technology,A Block Lanczos Method for Large-Scale Quadratic Minimization Problems with Orthogonality Constraints
2024,10.1137/23m1547688,https://epubs.siam.org/doi/10.1137/23m1547688,Nail A. Gumerov,0000-0002-6758-0391,"University of Maryland, College Park",Analytical Galerkin Boundary Integrals of Laplace Kernel Layer Potentials in \(\boldsymbol{\mathbb{R}^3}\)
2024,10.1137/22m152178x,https://epubs.siam.org/doi/10.1137/22m152178x,Genming Bai,0000-0002-4138-8051,Hong Kong Polytechnic University,High-Order Mass- and Energy-Conserving Methods for the Nonlinear Schrödinger Equation
2024,10.1137/23m1569125,https://epubs.siam.org/doi/10.1137/23m1569125,Guodong Zhang,0009-0007-9745-4285,Yantai University,A Unified Framework of the SAV-ZEC Method for a Mass-Conserved Allen–Cahn Type Two-Phase Ferrofluid Flow Model
2024,10.1137/22m1524151,https://epubs.siam.org/doi/10.1137/22m1524151,Yong Liu,0000-0003-1385-0170,Chinese Academy of Sciences,An Entropy Stable Essentially Oscillation-Free Discontinuous Galerkin Method for Hyperbolic Conservation Laws
2024,10.1137/22m1540363,https://epubs.siam.org/doi/10.1137/22m1540363,Rachel Minster,,Wake Forest University,Parallel Randomized Tucker Decomposition Algorithms
2024,10.1137/22m1520591,https://epubs.siam.org/doi/10.1137/22m1520591,Jan Blechta,0000-0001-8978-4187,Charles University,Efficient Solution of Parameter Identification Problems with \(H^1\) Regularization
2024,10.1137/22m1498279,https://epubs.siam.org/doi/10.1137/22m1498279,Yunfeng Xiong,,Beijing Normal University,Overcoming the Numerical Sign Problem in the Wigner Dynamics via Adaptive Particle Annihilation
2024,10.1137/23m1577390,https://epubs.siam.org/doi/10.1137/23m1577390,Kazufumi Ito,0000-0003-2417-2600,North Carolina State University,A Direct Probing Method of an Inverse Problem for the Eikonal Equation
2024,10.1137/23m158629x,https://epubs.siam.org/doi/10.1137/23m158629x,Qifan Chen,0009-0003-0790-6972,The Ohio State University,The Runge–Kutta Discontinuous Galerkin Method with Compact Stencils for Hyperbolic Conservation Laws
2024,10.1137/22m1536479,https://epubs.siam.org/doi/10.1137/22m1536479,Ziyao Xu,0000-0002-7298-004X,University of Notre Dame,Local Characteristic Decomposition–Free High-Order Finite Difference WENO Schemes for Hyperbolic Systems Endowed with a 
2024,10.1137/23m1586215,https://epubs.siam.org/doi/10.1137/23m1586215,Lena Baumann,,University of Würzburg,Energy Stable and Conservative Dynamical Low-Rank Approximation for the Su–Olson Problem
2024,10.1137/23m1614110,https://epubs.siam.org/doi/10.1137/23m1614110,Andreas Stathopoulos,0000-0001-7253-9935,,Special Section: 2022 Copper Mountain Conference on Iterative Methods
2024,10.1137/23m1565103,https://epubs.siam.org/doi/10.1137/23m1565103,Gianluca Ceruti,,École Polytechnique Fédérale de Lausanne,A Parallel Rank-Adaptive Integrator for Dynamical Low-Rank Approximation
2024,10.1137/23m1595102,https://epubs.siam.org/doi/10.1137/23m1595102,Riccardo Brignone,0000-0001-8282-8036,University of Freiburg,Exact Simulation of the Multifactor Ornstein–Uhlenbeck Driven Stochastic Volatility Model
2024,10.1137/23m1565966,https://epubs.siam.org/doi/10.1137/23m1565966,Konstantin Althaus,,Technical University of Munich,Consensus-Based Rare Event Estimation
2024,10.1137/23m157017x,https://epubs.siam.org/doi/10.1137/23m157017x,Uwe Naumann,0000-0002-7518-5922,RWTH Aachen University,A Matrix-Free Exact Newton Method
2024,10.1137/23m1552073,https://epubs.siam.org/doi/10.1137/23m1552073,Noel Murasko,,University of Alberta,Hybrid Dealiasing of Complex Convolutions
2024,10.1137/23m1588810,https://epubs.siam.org/doi/10.1137/23m1588810,Fan Zhang,0000-0003-1201-9246,University of Science and Technology Beijing,A Bound-Preserving and Positivity-Preserving High-Order Arbitrary Lagrangian-Eulerian Discontinuous Galerkin Method for 
2024,10.1137/23m1573653,https://epubs.siam.org/doi/10.1137/23m1573653,Andreas Dedner,0000-0003-4387-9791,University of Warwick,A Framework for Implementing General Virtual Element Spaces
2024,10.1137/22m1495718,https://epubs.siam.org/doi/10.1137/22m1495718,Christian Bayer,0000-0002-9116-0039,Weierstrass Institute for Applied Analysis and Stochastics,Multilevel Monte Carlo with Numerical Smoothing for Robust and Efficient Computation of Probabilities and Densities
2024,10.1137/23m1578139,https://epubs.siam.org/doi/10.1137/23m1578139,Tianpei Cheng,,Hunan University,Adaptive Space-Time Domain Decomposition for Multiphase Flow in Porous Media with Bound Constraints
2024,10.1137/22m1504184,https://epubs.siam.org/doi/10.1137/22m1504184,Daniel Jodlbauer,0000-0001-9323-1809,Johann Radon Institute for Computational and Applied Mathematics,Matrix-Free Monolithic Multigrid Methods for Stokes and Generalized Stokes Problems
2024,10.1137/23m1583934,https://epubs.siam.org/doi/10.1137/23m1583934,Mengyu Wang,0009-0008-0320-9244,Chongqing University,Randomized Tensor Wheel Decomposition
2024,10.1137/22m1528574,https://epubs.siam.org/doi/10.1137/22m1528574,James J. Levitt,0000-0001-9733-870X,The University of Texas at Austin,Linear-Complexity Black-Box Randomized Compression of Rank-Structured Matrices
2024,10.1137/23m1590317,https://epubs.siam.org/doi/10.1137/23m1590317,Tianqi Zhang,0000-0003-0145-973X,Clemson University,A New Preconditioned Nonlinear Conjugate Gradient Method in Real Arithmetic for Computing the Ground States of Rotationa
2024,10.1137/22m149702x,https://epubs.siam.org/doi/10.1137/22m149702x,Thomas Frachon,0000-0002-4536-6079,KTH Royal Institute of Technology,A Divergence Preserving Cut Finite Element Method for Darcy Flow
2024,10.1137/23m1553789,https://epubs.siam.org/doi/10.1137/23m1553789,A. Mamonov,0000-0002-1270-7535,University of Houston,Tensorial Parametric Model Order Reduction of Nonlinear Dynamical Systems
2024,10.1137/23m1554308,https://epubs.siam.org/doi/10.1137/23m1554308,Pawan Goyal,0000-0003-3072-7780,Max Planck Institute for Dynamics of Complex Technical Systems,Rank-Minimizing and Structured Model Inference
2024,10.1137/23m1559026,https://epubs.siam.org/doi/10.1137/23m1559026,Nicole Spillane,0000-0001-5067-946X,Centre National de la Recherche Scientifique,Hermitian Preconditioning for a Class of Non-Hermitian Linear Systems
2024,10.1137/22m1544312,https://epubs.siam.org/doi/10.1137/22m1544312,Andrey A. Popov,0000-0002-7726-6224,The University of Texas at Austin,An Adaptive Covariance Parameterization Technique for the Ensemble Gaussian Mixture Filter
2024,10.1137/23m1582904,https://epubs.siam.org/doi/10.1137/23m1582904,Fred Fung,0000-0003-1417-4995,National Computational Infrastructure,Fault-Tolerant Parallel Multigrid Method on Unstructured Adaptive Mesh
2024,10.1137/23m154710x,https://epubs.siam.org/doi/10.1137/23m154710x,Matthias Kirchhart,0000-0001-7018-6099,RWTH Aachen University,The Numerical Flow Iteration for the Vlasov–Poisson Equation
2024,10.1137/22m1539009,https://epubs.siam.org/doi/10.1137/22m1539009,Alina Chertock,0000-0003-4978-1314,North Carolina State University,A New Locally Divergence-Free Path-Conservative Central-Upwind Scheme for Ideal and Shallow Water Magnetohydrodynamics
2024,10.1137/23m1567229,https://epubs.siam.org/doi/10.1137/23m1567229,Tianyun Tang,0000-0001-6619-0474,National University of Singapore,A Riemannian Dimension-Reduced Second-Order Method with Application in Sensor Network Localization
2024,10.1137/23m1604266,https://epubs.siam.org/doi/10.1137/23m1604266,Martin J. Gander,0000-0001-8450-9223,University of Geneva,Spectral Analysis of Implicit \(\boldsymbol{S}\)-Stage Block Runge–Kutta Preconditioners
2024,10.1137/23m1554357,https://epubs.siam.org/doi/10.1137/23m1554357,Longxiu Huang,0000-0002-6610-9653,Michigan State University,Randomized Kaczmarz in Adversarial Distributed Setting
2024,10.1137/23m1572787,https://epubs.siam.org/doi/10.1137/23m1572787,Zhi‐Min Chen,0000-0002-4066-531X,Academy of Mathematics and Systems Science,Efficient and Parallel Solution of High-Order Continuous Time Galerkin for Dissipative and Wave Propagation Problems
2024,10.1137/23m1598751,https://epubs.siam.org/doi/10.1137/23m1598751,Sanghyun Lee,0000-0002-2852-3837,Florida State University,On the Training and Generalization of Deep Operator Networks
2024,10.1137/23m1592584,https://epubs.siam.org/doi/10.1137/23m1592584,Giovanni Fantuzzi,0000-0002-0808-0944,Friedrich-Alexander-Universität Erlangen-Nürnberg,Global Minimization of Polynomial Integral Functionals
2024,10.1137/23m158262x,https://epubs.siam.org/doi/10.1137/23m158262x,Manaswinee Bezbaruah,,Texas A&M University,Shape Optimization of Optical Microscale Inclusions
2024,10.1137/23m1589980,https://epubs.siam.org/doi/10.1137/23m1589980,Tianyou Tang,,Academy of Mathematics and Systems Science,Transformed Model Reduction for Partial Differential Equations with Sharp Inner Layers
2024,10.1137/23m1563451,https://epubs.siam.org/doi/10.1137/23m1563451,Shi Jin,0000-0002-8635-7435,Shanghai Jiao Tong University,Quantum Simulation for Quantum Dynamics with Artificial Boundary Conditions
2024,10.1137/23m1580863,https://epubs.siam.org/doi/10.1137/23m1580863,Walter Boscheri,0000-0002-1467-1679,Centre National de la Recherche Scientifique,A New Thermodynamically Compatible Finite Volume Scheme for Lagrangian Gas Dynamics
2024,10.1137/23m1581819,https://epubs.siam.org/doi/10.1137/23m1581819,Nils Kohl,0000-0003-4797-0664,Friedrich-Alexander-Universität Erlangen-Nürnberg,Multigrid Methods Using Block Floating Point Arithmetic
2024,10.1137/23m1607234,https://epubs.siam.org/doi/10.1137/23m1607234,Zhonghua Qiao,0000-0002-0553-1404,Hong Kong Polytechnic University,Local Structure-Preserving Relaxation Method for Equilibrium of Charged Systems on Unstructured Meshes
2024,10.1137/23m1556320,https://epubs.siam.org/doi/10.1137/23m1556320,Ziyuan Liu,0000-0002-7081-8639,National University of Defense Technology,Render unto Numerics: Orthogonal Polynomial Neural Operator for PDEs with Nonperiodic Boundary Conditions
2024,10.1137/23m1553194,https://epubs.siam.org/doi/10.1137/23m1553194,Arne Bouillon,0000-0002-2745-1982,KU Leuven,On Generalized Preconditioners for Time-Parallel Parabolic Optimal Control
2024,10.1137/23m1561531,https://epubs.siam.org/doi/10.1137/23m1561531,Lisa Gaedke-Merzhäuser,0000-0002-7586-2727,Università della Svizzera italiana,Integrated Nested Laplace Approximations for Large-Scale Spatiotemporal Bayesian Modeling
2024,10.1137/23m1552814,https://epubs.siam.org/doi/10.1137/23m1552814,Michael B. Giles,0000-0002-5445-3721,Mathematical Institute of the Slovak Academy of Sciences,Rounding Error Using Low Precision Approximate Random Variables
2024,10.1137/23m1565139,https://epubs.siam.org/doi/10.1137/23m1565139,Shifan Zhao,0000-0002-0806-0628,Emory University,An Adaptive Factorized Nyström Preconditioner for Regularized Kernel Matrices
2024,10.1137/23m1584538,https://epubs.siam.org/doi/10.1137/23m1584538,Liwei Lu,,Tsinghua University,Temporal Difference Learning for High-Dimensional PIDEs with Jumps
2024,10.1137/23m1615486,https://epubs.siam.org/doi/10.1137/23m1615486,Mark Ainsworth,0000-0002-4899-1048,Brown University,Computing \(\boldsymbol{H}^{\boldsymbol{2}}\)-Conforming Finite Element Approximations Without Having to Implement \(\bo
2024,10.1137/22m1515392,https://epubs.siam.org/doi/10.1137/22m1515392,Qi Sun,0009-0007-4034-0316,Tongji University,Domain Decomposition Learning Methods for Solving Elliptic Problems
2024,10.1137/23m1601195,https://epubs.siam.org/doi/10.1137/23m1601195,Tianhao Hu,,Chinese University of Hong Kong,Solving Poisson Problems in Polygonal Domains with Singularity Enriched Physics Informed Neural Networks
2024,10.1137/23m1576700,https://epubs.siam.org/doi/10.1137/23m1576700,Moshe Eliasof,0000-0002-1780-2312,University of Cambridge,Graph Neural Reaction Diffusion Models
2024,10.1137/23m1556605,https://epubs.siam.org/doi/10.1137/23m1556605,Qing Li,0000-0002-8796-8887,University of Stavanger,An Alternating Flux Learning Method for Multidimensional Nonlinear Conservation Laws
2024,10.1137/22m1529427,https://epubs.siam.org/doi/10.1137/22m1529427,Ziqing Hu,0009-0000-3383-2426,University of Notre Dame,Energetic Variational Neural Network Discretizations of Gradient Flows
2024,10.1137/23m1580632,https://epubs.siam.org/doi/10.1137/23m1580632,Nanna Berre,0000-0001-6565-904X,Norwegian University of Science and Technology,Cut Finite Element Discretizations of Cell-by-Cell EMI Electrophysiology Models
2024,10.1137/22m1525259,https://epubs.siam.org/doi/10.1137/22m1525259,Daniel Fortunato,0000-0003-1302-7184,Flatiron Health (United States),A High-Order Fast Direct Solver for Surface PDEs
2024,10.1137/23m1593802,https://epubs.siam.org/doi/10.1137/23m1593802,Haibo Li,0000-0003-0437-7617,University of Melbourne,A Preconditioned Krylov Subspace Method for Linear Inverse Problems with General-Form Tikhonov Regularization
2024,10.1137/23m1622696,https://epubs.siam.org/doi/10.1137/23m1622696,Han Zhang,0000-0001-7072-2189,Department of Health,A Meshless Solver for Blood Flow Simulations in Elastic Vessels Using a Physics-Informed Neural Network
2024,10.1137/23m1598052,https://epubs.siam.org/doi/10.1137/23m1598052,Jonah A. Reeger,0000-0003-3211-7070,Wright-Patterson Air Force Base,Adaptivity in Local Kernel Based Methods for Approximating the Action of Linear Operators
2024,10.1137/23m1547123,https://epubs.siam.org/doi/10.1137/23m1547123,Terry Haut,0000-0001-6505-1472,Lawrence Livermore National Laboratory,Multilevel Parareal Algorithm with Averaging for Oscillatory Problems
2024,10.1137/24m162889x,https://epubs.siam.org/doi/10.1137/24m162889x,Yan Chang,,Harbin Institute of Technology,Inverse Source Problem of the Biharmonic Equation from Multifrequency Phaseless Data
2024,10.1137/23m1578632,https://epubs.siam.org/doi/10.1137/23m1578632,Stephen Thomas,0000-0001-8007-0057,Advanced Micro Devices (United States),Efficient GMRES+AMG on GPUs: Composite Smoothers And Mixed \(\boldsymbol{V}\)-Cycles
2024,10.1137/23m1562202,https://epubs.siam.org/doi/10.1137/23m1562202,Axel Klawonn,0000-0003-4765-7387,TH Köln - University of Applied Sciences,A Domain Decomposition–Based CNN-DNN Architecture for Model Parallel Training Applied to Image Recognition Problems
2024,10.1137/23m1597484,https://epubs.siam.org/doi/10.1137/23m1597484,Marsha Berger,0000-0002-7584-895X,Courant Institute of Mathematical Sciences,A New Provably Stable Weighted State Redistribution Algorithm
2024,10.1137/23m1583417,https://epubs.siam.org/doi/10.1137/23m1583417,Matthias Bolten,0000-0002-8682-7652,University of Wuppertal,Multigrid Preconditioning for Regularized Least-Squares Problems
2024,10.1137/23m1625597,https://epubs.siam.org/doi/10.1137/23m1625597,Wei Jiang,0000-0002-1601-236X,Wuhan University,Stable Backward Differentiation Formula Time Discretization of BGN-Based Parametric Finite Element Methods for Geometric
2024,10.1137/23m1583533,https://epubs.siam.org/doi/10.1137/23m1583533,Ru Huang,0000-0001-7545-0987,Emory University,Reducing Operator Complexity of Galerkin Coarse-grid Operators with Machine Learning
2024,10.1137/23m1628024,https://epubs.siam.org/doi/10.1137/23m1628024,Shumo Cui,0000-0001-6686-6876,Southern University of Science and Technology,Bound-Preserving Framework for Central-Upwind Schemes for General Hyperbolic Conservation Laws
2024,10.1137/23m1609543,https://epubs.siam.org/doi/10.1137/23m1609543,Lars Simon,0000-0002-4896-6096,Bundesdruckerei (Germany),Interpolating Parametrized Quantum Circuits Using Blackbox Queries
2024,10.1137/23m1612196,https://epubs.siam.org/doi/10.1137/23m1612196,Sumit Mahahjan,,Indian Institute of Technology Roorkee,Finite Element Approximation for the Delayed Generalized Burgers–Huxley Equation with Weakly Singular Kernel: Part II No
2024,10.1137/23m1607799,https://epubs.siam.org/doi/10.1137/23m1607799,Paul Schwerdtner,0000-0001-8761-9217,Courant Institute of Mathematical Sciences,Nonlinear Embeddings for Conserving Hamiltonians and Other Quantities with Neural Galerkin Schemes
2024,10.1137/23m1609440,https://epubs.siam.org/doi/10.1137/23m1609440,Jihun Han,0000-0001-9300-0541,Dartmouth College,Learning In-Between Imagery Dynamics via Physical Latent Spaces
2024,10.1137/23m1605570,https://epubs.siam.org/doi/10.1137/23m1605570,Gerhard Starke,0000-0001-5985-173X,University of Duisburg-Essen,Shape Optimization by Constrained First-Order System Least Mean Approximation
2024,10.1137/24m1641646,https://epubs.siam.org/doi/10.1137/24m1641646,Kirana Bergstrom,,Statistical Research (United States),A Distributions-Based Approach for Data-Consistent Inversion
2024,10.1137/23m1558987,https://epubs.siam.org/doi/10.1137/23m1558987,Changqing Ye,0000-0002-0085-6699,Chinese University of Hong Kong,A Robust Two-Level Overlapping Preconditioner for Darcy Flow in High-Contrast Media
2024,10.1137/23m1570715,https://epubs.siam.org/doi/10.1137/23m1570715,Tobias Blickhan,0009-0009-6141-0808,Max Planck Institute for Plasma Physics,A Registration Method for Reduced Basis Problems Using Linear Optimal Transport
2024,10.1137/23m1571423,https://epubs.siam.org/doi/10.1137/23m1571423,Arne Bouillon,0000-0002-2745-1982,KU Leuven,Diagonalization-Based Preconditioners and Generalized Convergence Bounds for ParaOpt
2024,10.1137/23m1590779,https://epubs.siam.org/doi/10.1137/23m1590779,Hao Liu,0000-0002-7504-9859,Hong Kong Baptist University,Operator-Splitting/Finite Element Methods for the Minkowski Problem
2024,10.1137/23m1613402,https://epubs.siam.org/doi/10.1137/23m1613402,Christian Engwer,0000-0002-6041-8228,University of Münster,Model Order Reduction of an Ultraweak and Optimally Stable Variational Formulation for Parametrized Reactive Transport P
2024,10.1137/24m1632309,https://epubs.siam.org/doi/10.1137/24m1632309,Jinyong Ying,0000-0001-5874-7850,Central South University,An Accurate and Efficient Continuity-Preserved Method Based on Randomized Neural Networks for Elliptic Interface Problem
2024,10.1137/24m1634242,https://epubs.siam.org/doi/10.1137/24m1634242,Xiaoyu Dong,0000-0002-6308-6628,National University of Singapore,Iterative Methods of Linearized Moment Equations for Rarefied Gases
2024,10.1137/24m1644717,https://epubs.siam.org/doi/10.1137/24m1644717,Pietro Benedusi,0000-0001-7799-5999,Simula Research Laboratory,Scalable Approximation and Solvers for Ionic Electrodiffusion in Cellular Geometries
2024,10.1137/24m1681707,https://epubs.siam.org/doi/10.1137/24m1681707,Eric C. Cyr,0000-0003-3833-9598,,Special Section: 2023 Copper Mountain Conference
2024,10.1137/23m1553844,https://epubs.siam.org/doi/10.1137/23m1553844,Shimin Guo,0000-0002-6954-2647,Xi'an Jiaotong University,A Linearly Implicit Spectral Scheme for the Three-Dimensional Hall-MHD System
2024,10.1137/23m1624610,https://epubs.siam.org/doi/10.1137/23m1624610,Rémi Abgrall,0000-0002-5553-7476,University of Zurich,A New Approach for Designing Well-Balanced Schemes for the Shallow Water Equations: A Combination of Conservative and Pr
2024,10.1137/23m1596831,https://epubs.siam.org/doi/10.1137/23m1596831,Y.-P. Ji,0009-0000-6789-4385,Shanghai Jiao Tong University,MCMS-RBM: Multicomponent Multistate Reduced Basis Method Toward Rapid Generation of Phase Diagrams for the Lifshitz–Petr
2024,10.1137/23m160846x,https://epubs.siam.org/doi/10.1137/23m160846x,Ioannis P. A. Papadopoulos,0000-0003-3522-8761,Imperial College London,Building Hierarchies of Semiclassical Jacobi Polynomials for Spectral Methods in Annuli
2024,10.1137/23m158190x,https://epubs.siam.org/doi/10.1137/23m158190x,Dianming Hou,0000-0002-9001-8022,Jiangsu Normal University,Energy-Dissipative Spectral Renormalization Exponential Integrator Method for Gradient Flow Problems
2024,10.1137/24m1629535,https://epubs.siam.org/doi/10.1137/24m1629535,Shuxun Shi,,Fudan University,A BDF-Spectral Method for a Class of Nonlocal Partial Differential Equations with Long Time Delay
2024,10.1137/24m1642962,https://epubs.siam.org/doi/10.1137/24m1642962,Mohammad Al-Khaleel,0000-0001-6266-373X,Khalifa University of Science and Technology,Optimized Schwarz Waveform Relaxation Methods for the Telegrapher Equation
2024,10.1137/23m1578474,https://epubs.siam.org/doi/10.1137/23m1578474,Anthony P. Austin,,Naval Postgraduate School,A Rational Filtering Algorithm for Sequences of Shifted Symmetric Linear Systems with Applications to Frequency Response
2024,10.1137/24m1631869,https://epubs.siam.org/doi/10.1137/24m1631869,Dajana Conte,0000-0001-8486-6861,University of Salerno,Stability Theory of TASE–Runge–Kutta Methods with Inexact Jacobian
2024,10.1137/23m1566935,https://epubs.siam.org/doi/10.1137/23m1566935,Yongcun Song,0000-0003-0984-2776,Friedrich-Alexander-Universität Erlangen-Nürnberg,The ADMM-PINNs Algorithmic Framework for Nonsmooth PDE-Constrained Optimization: A Deep Learning Approach
2024,10.1137/24m1636344,https://epubs.siam.org/doi/10.1137/24m1636344,Mohammad Farazmand,0000-0001-5836-6425,North Carolina State University,Sparse Discrete Empirical Interpolation Method: State Estimation from Few Sensors
2024,10.1137/24m1650247,https://epubs.siam.org/doi/10.1137/24m1650247,Jong-Ho Park,0000-0002-0496-649X,King Abdullah University of Science and Technology,Two-Level Overlapping Schwarz Preconditioners with Universal Coarse Spaces for \(\boldsymbol{2m}\)th-Order Elliptic Prob
2024,10.1137/22m153207x,https://epubs.siam.org/doi/10.1137/22m153207x,Hanyang Jiang,0000-0002-0123-6002,Georgia Institute of Technology,Reinforced Inverse Scattering
2024,10.1137/24m1659352,https://epubs.siam.org/doi/10.1137/24m1659352,Mikael Mortensen,0000-0002-3293-7573,University of Oslo,A Faster Multipole Legendre–Chebyshev Transform
2024,10.1137/24m1650703,https://epubs.siam.org/doi/10.1137/24m1650703,Gang Bao,0000-0003-1591-8095,Zhejiang University,A Highly Accurate PML-BIE Solver for the Electromagnetic Scattering Problem in a Multilayered Medium
2024,10.1137/23m1598118,https://epubs.siam.org/doi/10.1137/23m1598118,Abhijit Biswas,0000-0002-0741-6303,King Abdullah University of Science and Technology,Accurate Solution of the Nonlinear Schrödinger Equation via Conservative Multiple-Relaxation ImEx Methods
2024,10.1137/24m1647813,https://epubs.siam.org/doi/10.1137/24m1647813,Beiping Duan,0000-0002-9038-3644,Shenzhen Technology University,Energy-Stable and Mesh-Preserving Parametric FEM for Mean Curvature Flow of Surfaces
2024,10.1137/24m1643888,https://epubs.siam.org/doi/10.1137/24m1643888,Michele Bucelli,0000-0003-3089-9734,Politecnico di Milano,Robust Radial Basis Function Interpolation Based on Geodesic Distance for the Numerical Coupling of Multiphysics Problem
2024,10.1137/23m1611038,https://epubs.siam.org/doi/10.1137/23m1611038,Xing-Long Lyu,,Southeast University,An SVD-Based Fast Algorithm for 3D Maxwell’s Equations with Perfect Electric Conductor and Quasi-Periodic Boundary Condi
2025,10.1137/25m177463x,https://epubs.siam.org/doi/10.1137/25m177463x,Kristoffer Andersson,0000-0001-7186-4840,University of Verona,A Deep Solver for Backward Stochastic Volterra Integral Equations
2025,10.1137/24m1640914,https://epubs.siam.org/doi/10.1137/24m1640914,Guodong Zhang,0000-0002-4310-6097,Yantai University,Efficient Fully Discrete Finite Element Scheme for the Ferrohydrodynamic Rosensweig Model and Simulations of Ferrofluid 
2025,10.1137/23m1583612,https://epubs.siam.org/doi/10.1137/23m1583612,Zezheng Song,0009-0009-6493-2337,"University of Maryland, College Park",A Finite Expression Method for Solving High-Dimensional Committor Problems
2025,10.1137/23m158231x,https://epubs.siam.org/doi/10.1137/23m158231x,Tobias Sproll,0000-0003-3071-519X,University of Bayreuth,Numerical Solution of an Identification Problem in Electromyography
2025,10.1137/23m161118x,https://epubs.siam.org/doi/10.1137/23m161118x,Линг Лиу,0000-0002-2309-6768,Guizhou University,Convolution Quadratures Based on Block Generalized Adams Methods
2025,10.1137/23m1617618,https://epubs.siam.org/doi/10.1137/23m1617618,Nan Lu,,Southern University of Science and Technology,Geometric Integration for the Linear-Gradient System
2025,10.1137/24m1632413,https://epubs.siam.org/doi/10.1137/24m1632413,Nicola Guglielmi,0000-0003-3795-5225,Gran Sasso Science Institute,Applying Stiff Integrators for Ordinary Differential Equations and Delay Differential Equations to Problems with Distrib
2025,10.1137/22m1524928,https://epubs.siam.org/doi/10.1137/22m1524928,Paul Schwerdtner,0000-0001-8761-9217,Courant Institute of Mathematical Sciences,Structured Optimization-Based Model Order Reduction for Parametric Systems
2025,10.1137/24m1633960,https://epubs.siam.org/doi/10.1137/24m1633960,David Mora,0000-0002-2755-3188,University of Concepción,Stream Virtual Elements for the Navier–Stokes System: Nonstandard Boundary Conditions and Variable Recovery Algorithms
2025,10.1137/24m1628554,https://epubs.siam.org/doi/10.1137/24m1628554,Jiangxing Wang,,Hunan Normal University,A Novel PML-Type Technique for Acoustic Scattering Problems Based on a Real Coordinate Transformation
2025,10.1137/23m1625366,https://epubs.siam.org/doi/10.1137/23m1625366,Tyler E. Maltba,0009-0007-4385-1912,Los Alamos National Laboratory,Data-Driven Closures and Assimilation for Stiff Multiscale Random Dynamics
2025,10.1137/23m157257x,https://epubs.siam.org/doi/10.1137/23m157257x,Yichen Guo,0000-0003-2050-4735,Virginia Tech,Stopping Criteria for the Conjugate Gradient Algorithm in High-Order Finite Element Methods
2025,10.1137/23m1627304,https://epubs.siam.org/doi/10.1137/23m1627304,Salman Ahmadi‐Asl,0000-0002-2614-0146,Innopolis University,Nonnegative Tensor Decomposition via Collaborative Neurodynamic Optimization
2025,10.1137/23m1584514,https://epubs.siam.org/doi/10.1137/23m1584514,Alexey Voronin,0000-0003-1592-0339,University of Illinois Urbana-Champaign,Monolithic Algebraic Multigrid Preconditioners for the Stokes Equations
